Unnamed: 0,Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature
135,Bean,BE11,2018-12-02,37.75280238,-120.141878,0.026318102,2.142834156,0.096576985,9331,10270,11449,15190,18179,14519,2,968,1.1728954351525835,8,14.22233667824074,271.29998779296875,276.8999938964844
136,Bean,BE11,2018-12-29,37.75280238,-120.141878,0.063561466,1.218779048,0.107980017,9465,10082,10857,13514,16825,13872,2,968,1.1728954351525835,8,6.777615104166666,269.0,280.70001220703125
137,Bean,BE11,2019-01-26,37.75280238,-120.141878,0.22676042,1.902972624,0.132650439,48031,46076,45939,44988,26789,21447,2,968,1.1728954351525835,8,5.222422372685185,273.70001220703125,290.5
138,Bean,BE11,2019-02-23,37.75280238,-120.141878,0.851812404,0.859361198,0.17221791,34200,30748,29660,28096,10925,11345,2,968,1.1728954351525835,8,17.222457141203705,267.3999938964844,281.5
139,Bean,BE11,2019-04-06,37.75280238,-120.141878,0.221198394,2.276228411,0.002711917,8391,9262,9543,14180,16573,13440,2,968,1.1728954351525835,8,4.777355115740741,276.8999938964844,286.70001220703125
140,Bean,BE12,2018-04-13,37.75258746,-120.141631,0.15832363,1.549297947,-0.015261544,28890,28506,28048,28743,21813,20594,55,968,1.1728954351525835,8,5.222716122685185,271.5,285.3999938964844
141,Bean,BE12,2018-05-15,37.75258746,-120.141631,-0.216855033,9.347695335,0.129622168,8018,9123,8916,16643,13638,10862,55,968,1.1728954351525835,8,5.222932083333333,280.79998779296875,296.1000061035156
142,Bean,BE12,2018-06-18,37.75258746,-120.141631,-0.407496949,7.225492788,0.001666105,8094,9202,9450,17843,13632,10821,55,968,1.1728954351525835,8,7.223100439814814,281.5,296.0
143,Bean,BE12,2018-07-13,37.75258746,-120.141631,-0.438393318,4.313126817,0.055524254,8561,9483,10117,16067,15656,12166,55,968,1.1728954351525835,8,0.2228827199074074,290.1000061035156,306.29998779296875
144,Bean,BE12,2018-08-14,37.75258746,-120.141631,-0.632300601,1.603375929,0.038649915,8755,9518,10145,14849,16009,12537,55,968,1.1728954351525835,8,0.22269615740740742,288.0,308.1000061035156
145,Bean,BE12,2018-09-09,37.75258746,-120.141631,-0.810939569,1.194316431,-0.001748123,8266,9265,10268,14494,16679,13068,55,968,1.1728954351525835,8,5.777443819444445,285.20001220703125,307.20001220703125
146,Bean,BE12,2018-10-13,37.75258746,-120.141631,-0.501066611,1.041851965,0.030382284,8253,9132,9994,13128,16258,13273,55,968,1.1728954351525835,8,3.7776016319444445,277.6000061035156,298.70001220703125
147,Bean,BE12,2018-11-11,37.75258746,-120.141631,-0.557362675,0.150895618,0.024025829,9082,9804,10613,13490,16938,13578,55,968,1.1728954351525835,8,6.77766332175926,273.3999938964844,291.5
148,Bean,BE12,2018-12-02,37.75258746,-120.141631,0.136974659,1.468820308,-0.01319533,9082,9804,10613,13490,16938,13578,55,968,1.1728954351525835,8,14.22233667824074,271.29998779296875,276.8999938964844
149,Bean,BE12,2018-12-29,37.75258746,-120.141631,0.077766641,1.18369123,-0.012072398,9316,10119,10753,13110,16192,13660,55,968,1.1728954351525835,8,6.777615104166666,269.0,280.70001220703125
150,Bean,BE12,2019-01-26,37.75258746,-120.141631,0.019576102,1.563993308,0.034915471,48241,46340,46132,45041,27230,22111,55,968,1.1728954351525835,8,5.222422372685185,273.70001220703125,290.5
151,Bean,BE12,2019-02-23,37.75258746,-120.141631,0.105439063,0.592682549,0.0064391,33983,30717,29612,28009,11137,11498,55,968,1.1728954351525835,8,17.222457141203705,267.3999938964844,281.5
152,Bean,BE12,2019-04-06,37.75258746,-120.141631,0.015654927,2.824466153,-0.016254212,8537,9477,9867,14648,16460,13632,55,968,1.1728954351525835,8,4.777355115740741,276.8999938964844,286.70001220703125
153,Bean,BE13,2018-04-13,37.75489168,-120.143071,0.204529134,3.149524682,0.050688883,28795,27010,26931,28329,18859,17004,49,965,0.9274099368611016,8,5.222716122685185,271.3999938964844,285.1000061035156
154,Bean,BE13,2018-05-15,37.75489168,-120.143071,0.058446806,11.26685576,0.213729022,8545,9528,9775,14652,11972,10484,49,965,0.9274099368611016,8,5.222932083333333,280.79998779296875,296.0
155,Bean,BE13,2018-06-18,37.75489168,-120.143071,-0.464903544,3.522013428,-0.009490666,8723,9989,10569,15509,13115,11105,49,965,0.9274099368611016,8,7.223100439814814,281.1000061035156,295.79998779296875
156,Bean,BE13,2018-07-13,37.75489168,-120.143071,-0.471955138,3.990871386,-0.118162875,8874,10066,10581,17039,13498,10974,49,965,0.9274099368611016,8,0.2228827199074074,290.0,306.0
157,Bean,BE13,2018-08-14,37.75489168,-120.143071,-0.384169011,1.990818326,-0.015309024,8854,10067,10630,15600,14681,11895,49,965,0.9274099368611016,8,0.22269615740740742,287.6000061035156,307.79998779296875
158,Bean,BE13,2018-09-09,37.75489168,-120.143071,-0.593005107,1.797422925,0.005094561,8793,9819,10966,15483,15278,12232,49,965,0.9274099368611016,8,5.777443819444445,284.8999938964844,306.79998779296875
159,Bean,BE13,2018-10-13,37.75489168,-120.143071,-0.541203783,1.605047848,0.044536796,8460,9459,10366,13507,14354,12182,49,965,0.9274099368611016,8,3.7776016319444445,277.6000061035156,298.29998779296875
160,Bean,BE13,2018-11-11,37.75489168,-120.143071,0.420888274,0.200711745,-0.063563056,8927,9812,10794,13835,14134,12013,49,965,0.9274099368611016,8,6.77766332175926,273.3999938964844,290.8999938964844
161,Bean,BE13,2018-12-02,37.75489168,-120.143071,-0.345908211,0.78545486,-0.027258229,8927,9812,10794,13835,14134,12013,49,965,0.9274099368611016,8,14.22233667824074,270.70001220703125,276.20001220703125
162,Bean,BE13,2018-12-29,37.75489168,-120.143071,-0.019661879,0.693749983,0.033563012,8902,9682,9981,11823,12989,11444,49,965,0.9274099368611016,8,6.777615104166666,268.70001220703125,280.3999938964844
163,Bean,BE13,2019-01-26,37.75489168,-120.143071,-0.007686775,0.474095464,0.02730329,47650,45877,45657,44698,26362,20958,49,965,0.9274099368611016,8,5.222422372685185,273.5,290.70001220703125
164,Bean,BE13,2019-02-23,37.75489168,-120.143071,0.097350564,0.766051497,0.001957993,9599,10846,11274,15410,15399,13613,49,965,0.9274099368611016,8,14.777451087962962,267.1000061035156,280.79998779296875
165,Bean,BE13,2019-04-06,37.75489168,-120.143071,0.119280963,1.714888638,0.073894118,8406,9168,9433,13256,13365,11461,49,965,0.9274099368611016,8,4.777355115740741,276.6000061035156,286.3999938964844
166,Bean,BE14,2018-04-13,37.755105,-120.142858,0.002503596,2.028346444,0.012648259,29722,27144,27234,28808,18920,16727,49,965,2.193718647628853,8,5.222716122685185,271.3999938964844,285.1000061035156
167,Bean,BE14,2018-05-15,37.755105,-120.142858,-0.719681167,8.06685839,0.030516043,7955,8990,8902,16439,12766,10355,49,965,2.193718647628853,8,5.222932083333333,280.79998779296875,296.0
168,Bean,BE14,2018-06-18,37.755105,-120.142858,-0.697558842,3.148286495,0.003749345,8339,9499,10331,17583,14293,11313,49,965,2.193718647628853,8,7.223100439814814,281.1000061035156,295.79998779296875
169,Bean,BE14,2018-07-13,37.755105,-120.142858,-0.998141802,3.370447433,-0.074568487,8732,9872,10866,16937,15852,12199,49,965,2.193718647628853,8,0.2228827199074074,290.0,306.0
170,Bean,BE14,2018-08-14,37.755105,-120.142858,-0.799894749,2.015303737,0.033949925,8909,9909,10734,15747,16557,12819,49,965,2.193718647628853,8,0.22269615740740742,287.6000061035156,307.79998779296875
171,Bean,BE14,2018-09-09,37.755105,-120.142858,-0.865181547,2.260494081,-0.009179194,8541,9562,10735,15342,16642,12804,49,965,2.193718647628853,8,5.777443819444445,284.8999938964844,306.79998779296875
172,Bean,BE14,2018-10-13,37.755105,-120.142858,-0.72505604,2.08458326,-0.084316853,8279,9233,10222,13458,15502,12754,49,965,2.193718647628853,8,3.7776016319444445,277.6000061035156,298.29998779296875
173,Bean,BE14,2018-11-11,37.755105,-120.142858,-0.334558218,0.464187505,0.054166761,8968,9744,10623,13626,15350,12365,49,965,2.193718647628853,8,6.77766332175926,273.3999938964844,290.8999938964844
174,Bean,BE14,2018-12-02,37.755105,-120.142858,0.012208758,1.730094416,0.037565477,8968,9744,10623,13626,15350,12365,49,965,2.193718647628853,8,14.22233667824074,270.70001220703125,276.20001220703125
175,Bean,BE14,2018-12-29,37.755105,-120.142858,0.008010883,0.849609529,-0.000714608,8960,10203,10645,12648,14839,12763,49,965,2.193718647628853,8,6.777615104166666,268.70001220703125,280.3999938964844
176,Bean,BE14,2019-01-26,37.755105,-120.142858,-0.491953016,1.530027014,0.183816719,47788,45727,45569,44612,26392,21067,49,965,2.193718647628853,8,5.222422372685185,273.5,290.70001220703125
177,Bean,BE14,2019-02-23,37.755105,-120.142858,-0.110908045,1.340213331,0.039736856,9687,11010,11429,15747,15942,14007,49,965,2.193718647628853,8,14.777451087962962,267.1000061035156,280.79998779296875
178,Bean,BE14,2019-04-06,37.755105,-120.142858,-0.125881516,3.817319148,0.022897096,8357,9215,9540,14036,15827,12972,49,965,2.193718647628853,8,4.777355115740741,276.6000061035156,286.3999938964844
179,Bean,BE15,2018-04-13,37.75547334,-120.14291,0.370078098,2.396284659,0.014564302,29778,28272,28258,29355,19845,18158,49,967,2.193720998282268,8,5.222716122685185,271.3999938964844,285.1000061035156
180,Bean,BE15,2018-05-15,37.75547334,-120.14291,0.5289543,9.811763635,0.356611537,7875,8946,8557,18268,12924,10156,49,967,2.193720998282268,8,5.222932083333333,280.79998779296875,296.0
181,Bean,BE15,2018-06-18,37.75547334,-120.14291,-0.431252381,4.985481297,-0.008518166,8076,9231,9452,19459,13189,10381,49,967,2.193720998282268,8,7.223100439814814,281.1000061035156,295.79998779296875
182,Bean,BE15,2018-07-13,37.75547334,-120.14291,-0.457474729,3.697085648,0.100845185,8569,9619,10291,17056,15543,11765,49,967,2.193720998282268,8,0.2228827199074074,290.0,306.0
183,Bean,BE15,2018-08-14,37.75547334,-120.14291,-0.447595547,1.74594284,0.00816423,8841,9674,10302,15292,16413,12577,49,967,2.193720998282268,8,0.22269615740740742,287.6000061035156,307.79998779296875
184,Bean,BE15,2018-09-09,37.75547334,-120.14291,-0.449477543,1.364860932,0.015906079,8331,9297,10405,15085,16961,12877,49,967,2.193720998282268,8,5.777443819444445,284.8999938964844,306.79998779296875
185,Bean,BE15,2018-10-13,37.75547334,-120.14291,-0.146070621,1.053836077,-0.037978102,8309,9210,10217,13556,16666,13132,49,967,2.193720998282268,8,3.7776016319444445,277.6000061035156,298.29998779296875
186,Bean,BE15,2018-11-11,37.75547334,-120.14291,0.23429954,0.274499294,0.015048827,9238,10003,11065,14391,17404,13539,49,967,2.193720998282268,8,6.77766332175926,273.3999938964844,290.8999938964844
187,Bean,BE15,2018-12-02,37.75547334,-120.14291,-0.128769475,1.516412789,-0.006520943,9238,10003,11065,14391,17404,13539,49,967,2.193720998282268,8,14.22233667824074,270.70001220703125,276.20001220703125
188,Bean,BE15,2018-12-29,37.75547334,-120.14291,-0.120962891,0.910988815,0.054162087,9946,10959,11836,14102,17996,14998,49,967,2.193720998282268,8,6.777615104166666,268.70001220703125,280.3999938964844
189,Bean,BE15,2019-01-26,37.75547334,-120.14291,0.114371748,1.03072093,0.11498517,48309,46203,46085,45110,26427,21140,49,967,2.193720998282268,8,5.222422372685185,273.5,290.70001220703125
190,Bean,BE15,2019-02-23,37.75547334,-120.14291,0.067016076,0.607216957,-0.049307271,8977,9894,10531,13379,17722,14740,49,967,2.193720998282268,7,22.772752037037037,267.1000061035156,280.79998779296875
191,Bean,BE15,2019-04-06,37.75547334,-120.14291,0.467183942,1.326803678,-0.031666991,8569,9572,9971,14090,17159,14201,49,967,2.193720998282268,8,4.777355115740741,276.6000061035156,286.3999938964844
192,Bean,BE16,2018-04-13,37.75531057,-120.142639,0.108508629,3.989593185,0.056874,30168,28227,28288,29465,18985,17638,49,968,3.971867193727939,8,5.222716122685185,271.3999938964844,285.1000061035156
193,Bean,BE16,2018-05-15,37.75531057,-120.142639,-0.34873593,8.761842467,0.071620183,7957,9009,8843,17001,13398,10689,49,968,3.971867193727939,8,5.222932083333333,280.79998779296875,296.0
194,Bean,BE16,2018-06-18,37.75531057,-120.142639,-0.668046913,1.877679175,0.032721181,8176,9245,9828,17736,14010,11067,49,968,3.971867193727939,8,7.223100439814814,281.1000061035156,295.79998779296875
195,Bean,BE16,2018-07-13,37.75531057,-120.142639,-0.540958931,1.834636343,-0.021418972,8582,9629,10591,16200,16511,12427,49,968,3.971867193727939,8,0.2228827199074074,290.0,306.0
196,Bean,BE16,2018-08-14,37.75531057,-120.142639,-0.858664654,1.06800042,-0.026489202,8909,9758,10684,15089,16870,12947,49,968,3.971867193727939,8,0.22269615740740742,287.6000061035156,307.79998779296875
197,Bean,BE16,2018-09-09,37.75531057,-120.142639,-0.768047279,0.762069091,-0.025923243,8333,9481,10797,15168,17759,13528,49,968,3.971867193727939,8,5.777443819444445,284.8999938964844,306.79998779296875
198,Bean,BE16,2018-10-13,37.75531057,-120.142639,-0.700625881,1.142167981,0.037169971,8324,9252,10359,13478,17227,13583,49,968,3.971867193727939,8,3.7776016319444445,277.6000061035156,298.29998779296875
199,Bean,BE16,2018-11-11,37.75531057,-120.142639,-0.442126278,-0.00498696,-0.057986336,9261,10022,11016,14088,17996,13962,49,968,3.971867193727939,8,6.77766332175926,273.3999938964844,290.8999938964844
200,Bean,BE16,2018-12-02,37.75531057,-120.142639,-0.09152964,1.628044348,0.049155297,9261,10022,11016,14088,17996,13962,49,968,3.971867193727939,8,14.22233667824074,270.70001220703125,276.20001220703125
201,Bean,BE16,2018-12-29,37.75531057,-120.142639,-0.247480988,1.143408464,0.021195556,9726,10799,11409,13351,17352,14686,49,968,3.971867193727939,8,6.777615104166666,268.70001220703125,280.3999938964844
202,Bean,BE16,2019-01-26,37.75531057,-120.142639,-0.023175415,1.22976618,0.0836245,48080,45834,45680,44727,26348,21110,49,968,3.971867193727939,8,5.222422372685185,273.5,290.70001220703125
203,Bean,BE16,2019-02-23,37.75531057,-120.142639,0.335192993,0.834043003,-0.166232597,22915,23367,23762,25154,18251,16892,49,968,3.971867193727939,7,6.7731111805555555,267.1000061035156,280.79998779296875
204,Bean,BE16,2019-04-06,37.75531057,-120.142639,-0.165309069,3.102360931,0.036478797,8533,9391,9747,13980,16891,14311,49,968,3.971867193727939,8,4.777355115740741,276.6000061035156,286.3999938964844
205,Bean,BE17,2018-04-13,37.75493642,-120.142598,-0.036061358,1.609364028,0.018601786,30159,27468,27708,29129,17834,15916,49,965,1.1729262510527452,8,5.222716122685185,271.3999938964844,285.1000061035156
206,Bean,BE17,2018-05-15,37.75493642,-120.142598,-0.374065808,5.32089735,-0.046119746,8170,9216,9127,16477,13374,10763,49,965,1.1729262510527452,8,5.222932083333333,280.79998779296875,296.0
207,Bean,BE17,2018-06-18,37.75493642,-120.142598,-0.397439034,1.599095256,0.032785223,8285,9434,9965,17271,14250,11265,49,965,1.1729262510527452,8,7.223100439814814,281.1000061035156,295.79998779296875
208,Bean,BE17,2018-07-13,37.75493642,-120.142598,-0.577779692,1.363708551,0.126132361,8741,9866,10599,16827,16276,12297,49,965,1.1729262510527452,8,0.2228827199074074,290.0,306.0
209,Bean,BE17,2018-08-14,37.75493642,-120.142598,-0.49467415,1.009730455,-0.016522281,8906,9750,10748,15925,16183,12413,49,965,1.1729262510527452,8,0.22269615740740742,287.6000061035156,307.79998779296875
210,Bean,BE17,2018-09-09,37.75493642,-120.142598,-0.455733552,0.955096839,-0.003776615,8410,9563,10961,15731,16417,12673,49,965,1.1729262510527452,8,5.777443819444445,284.8999938964844,306.79998779296875
211,Bean,BE17,2018-10-13,37.75493642,-120.142598,-0.240219341,0.918006396,-0.003208365,8137,9068,10039,13291,15444,12536,49,965,1.1729262510527452,8,3.7776016319444445,277.6000061035156,298.29998779296875
212,Bean,BE17,2018-11-11,37.75493642,-120.142598,-0.265234265,0.365570552,0.013001271,8878,9616,10539,13701,14928,12287,49,965,1.1729262510527452,8,6.77766332175926,273.3999938964844,290.8999938964844
213,Bean,BE17,2018-12-02,37.75493642,-120.142598,-0.429419285,1.388179515,0.018274008,8878,9616,10539,13701,14928,12287,49,965,1.1729262510527452,8,14.22233667824074,270.70001220703125,276.20001220703125
214,Bean,BE17,2018-12-29,37.75493642,-120.142598,-0.257953348,0.741011073,-0.014509325,8936,9954,10426,12501,14470,12395,49,965,1.1729262510527452,8,6.777615104166666,268.70001220703125,280.3999938964844
215,Bean,BE17,2019-01-26,37.75493642,-120.142598,-0.058164305,0.895815765,0.062196534,47853,45551,45408,44429,26340,21011,49,965,1.1729262510527452,8,5.222422372685185,273.5,290.70001220703125
216,Bean,BE17,2019-02-23,37.75493642,-120.142598,-0.114754279,0.640390262,0.047052259,24596,22898,21958,21395,8780,9092,49,965,1.1729262510527452,8,17.222457141203705,267.1000061035156,280.79998779296875
217,Bean,BE17,2019-04-06,37.75493642,-120.142598,0.344256811,1.657960755,-0.009763239,8426,9338,9652,14468,15385,12757,49,965,1.1729262510527452,8,4.777355115740741,276.6000061035156,286.3999938964844
218,Bean,BE18,2018-04-13,37.75472028,-120.14281,-0.296044358,2.09679847,-0.033036958,29338,27014,26893,28309,19033,17042,49,965,0.9274099368611016,8,5.222716122685185,271.3999938964844,285.1000061035156
219,Bean,BE18,2018-05-15,37.75472028,-120.14281,-0.196655287,2.685827903,0.030317943,8014,8983,8920,16329,12597,10228,49,965,0.9274099368611016,8,5.222932083333333,280.79998779296875,296.0
220,Bean,BE18,2018-06-18,37.75472028,-120.14281,-0.445837572,0.837335761,-0.014311291,8320,9619,10365,17292,14051,11235,49,965,0.9274099368611016,8,7.223100439814814,281.1000061035156,295.79998779296875
221,Bean,BE18,2018-07-13,37.75472028,-120.14281,-0.67320555,1.28320963,-0.086019775,8641,9893,10793,16529,15160,11963,49,965,0.9274099368611016,8,0.2228827199074074,290.0,306.0
222,Bean,BE18,2018-08-14,37.75472028,-120.14281,-0.241329545,1.038033794,0.005573294,8714,9656,10345,15635,15687,12229,49,965,0.9274099368611016,8,0.22269615740740742,287.6000061035156,307.79998779296875
223,Bean,BE18,2018-09-09,37.75472028,-120.14281,-0.668800073,0.520918527,-0.005744522,8415,9447,10524,14978,14866,11965,49,965,0.9274099368611016,8,5.777443819444445,284.8999938964844,306.79998779296875
224,Bean,BE18,2018-10-13,37.75472028,-120.14281,-0.624653447,0.569712123,-0.030151056,8147,8833,9551,12663,13806,11530,49,965,0.9274099368611016,8,3.7776016319444445,277.6000061035156,298.29998779296875
225,Bean,BE18,2018-11-11,37.75472028,-120.14281,-0.548095108,0.304044141,-0.03144557,8763,9241,9788,12470,13437,11250,49,965,0.9274099368611016,8,6.77766332175926,273.3999938964844,290.8999938964844
226,Bean,BE18,2018-12-02,37.75472028,-120.14281,-0.296812895,0.95942292,-0.004036625,8763,9241,9788,12470,13437,11250,49,965,0.9274099368611016,8,14.22233667824074,270.70001220703125,276.20001220703125
227,Bean,BE18,2018-12-29,37.75472028,-120.14281,0.005852131,0.693916074,0.002448188,8641,9552,9905,12491,12800,11281,49,965,0.9274099368611016,8,6.777615104166666,268.70001220703125,280.3999938964844
228,Bean,BE18,2019-01-26,37.75472028,-120.14281,-0.664373143,1.27929199,0.230724433,47547,45674,45467,44462,26348,20988,49,965,0.9274099368611016,8,5.222422372685185,273.5,290.70001220703125
229,Bean,BE18,2019-02-23,37.75472028,-120.14281,-0.990122261,1.298969397,-0.112100829,9572,10843,11259,15831,15553,13742,49,965,0.9274099368611016,8,14.777451087962962,267.1000061035156,280.79998779296875
230,Bean,BE18,2019-04-06,37.75472028,-120.14281,0.208254097,1.364688468,-0.004760458,8230,9004,9267,14191,14556,11952,49,965,0.9274099368611016,8,4.777355115740741,276.6000061035156,286.3999938964844
