ID,Area_m2,Area_km2,NDVI,NDWI
5216.0,16134.48,0.01613,0.09009241093931943,-0.10206274591748747
5217.0,9513.863,0.00951,0.13661850715220536,-0.17587607144577955
5220.0,4541.288,0.00454,0.16363147488109892,-0.19563451937920973
5221.0,7779.015,0.00778,0.19823462424840824,-0.21412627057738592
5222.0,27966.21,0.02797,0.18165951744125913,-0.21061169439424604
5229.0,12971.127,0.01297,0.1765286348054713,-0.19959997582869268
5232.0,7017.16,0.00702,0.1380947843463885,-0.15679904028540592
5239.0,4696.747,0.0047,0.18120823089041127,-0.19842932736559138
5240.0,5999.18,0.006,0.1025124803337894,-0.15038453151306572
5242.0,6176.766,0.00618,0.10923947990024309,-0.15651112179702512
5244.0,4267.141,0.00427,0.16487922084543358,-0.18014223896583442
5245.0,10375.286,0.01038,0.1775568723053065,-0.21165508930174112
5248.0,5496.465,0.0055,0.1651648703098403,-0.20210572570574406
5251.0,8631.709,0.00863,0.11366316880988646,-0.12737401486536348
5252.0,5238.658,0.00524,0.11121155762455631,-0.15866818964850016
5253.0,42715.422,0.04272,0.1299586127807073,-0.17006135969248917
5255.0,13032.729,0.01303,0.11237929197396518,-0.12911480281918714
5256.0,13895.136,0.0139,0.08523843890088612,-0.13489224390011414
5259.0,21195.543,0.0212,0.10090603350519756,-0.141945812719051
5260.0,10043.075,0.01004,0.11841189340375938,-0.1532918267117191
5262.0,7597.819,0.0076,0.1738121459001594,-0.19364694077637387
5263.0,85164.951,0.08516,0.15013736439206274,-0.16976161049343969
5264.0,45187.823,0.04519,0.1549450257039359,-0.18915506124436107
5265.0,24879.269,0.02488,0.11855044817360294,-0.15853446836938315
5266.0,4607.072,0.00461,0.13223801094285148,-0.17522071396960553
5267.0,9498.597,0.0095,0.1525751995573808,-0.18896104580084538
5269.0,79122.051,0.07912,0.1248211156280366,-0.16013219249224875
5270.0,24639.492,0.02464,0.1385083319915236,-0.17546318719154666
5271.0,16827.22,0.01683,0.11210042440498567,-0.15628625642744406
5272.0,10728.128,0.01073,0.1297539343131241,-0.16608371565333496
5273.0,8573.549,0.00857,0.14826149884365977,-0.18769023983381908
5274.0,31170.189,0.03117,0.17308106978203258,-0.20275456860085675
5275.0,12953.991,0.01295,0.1552534038905383,-0.1869228368348793
5276.0,8827.381,0.00883,,
5277.0,7238.258,0.00724,0.1791260487486718,-0.2051373958263974
5279.0,7950.61,0.00795,0.17665751366166138,-0.20340064915349543
5280.0,4421.813,0.00442,0.19253166887347786,-0.21482453157622008
5281.0,23153.302,0.02315,0.12040926486780076,-0.15625021396467084
5282.0,9560.495,0.00956,0.11710663042714432,-0.15607755720327704
5284.0,12695.862,0.0127,0.11943508367974678,-0.15797357545255306
5286.0,3854.577,0.00385,0.18674006017851663,-0.21332222612250185
5288.0,5118.53,0.00512,0.17727618825827512,-0.2014351631342765
5289.0,7082.244,0.00708,0.12567169848335702,-0.1654409034397134
5290.0,22635.84,0.02264,0.16439618121978844,-0.19496306577970185
5292.0,21267.95,0.02127,,
5294.0,41669.9,0.04167,0.007010519501907357,-0.011185138816830755
5295.0,4335.569,0.00434,0.06529523429918452,-0.07714889589532026
5296.0,5227.123,0.00523,0.032420340233899794,-0.03512854591073096
5298.0,10202.201,0.0102,0.07696866310849505,-0.09597452325927266
5301.0,8660.286,0.00866,0.12538218449505237,-0.1697006442806234
5304.0,14342.164,0.01434,0.17129475347666195,-0.1778068684198474
5306.0,6089.318,0.00609,0.17556257059742425,-0.20247198973557984
5307.0,19105.093,0.01911,0.1722363870363579,-0.19834965338029056
