ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue_June,Green_June,Red_June,NIR_June,SWIR_1_June,SWIR_2_June,Blue_Sept,Green_Sept,Red_Sept,NIR_Sept,SWIR_1_Sept,SWIR_2_Sept,Elevation,Flow,Slope,MAP_30year,MAT_30_year,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDVI_Sept,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology
S4,Smith,2016-06-01,37.76149567,-120.12077,,,3.760584592,,0.0393737499999999,0.0653589583333333,0.0743583333333333,0.3010225,0.221004375,0.1185714583333333,0.053264423076923,0.0869032692307692,0.1177667307692307,0.2563942307692308,0.3209430769230769,0.1962771153846154,926.4883422851562,30,3.373935525077324,940.9,13.564112903225805,0.603824560390892,0.1532835354501623,0.3902971069051352,0.3883980972091195,-0.0708343013910867,0.5248030119278003,0.3705023084984506,-0.1118043911138469,0.2216605140340231,0.2378752416877986,0.1724433357077293,0.2546648453064354,14.226165771484377,18.383150100708008,37.53826522827149,32.758201599121094,0.2203346043825149,0.0512838959693908,1
S8,Smith,2016-06-01,37.76122651,-120.119777,9.316829659,,0.0,2.838441815,0.0390437499999999,0.0693166666666667,0.0913258333333333,0.265554375,0.2456924999999999,0.1407685416666667,0.0567103846153845,0.0915401923076923,0.1282146153846154,0.2449246153846154,0.3294321153846153,0.2047725,931.3106689453124,37,9.584856308547495,940.0666666666667,13.566129032258065,0.488198946308431,0.0388498707204812,0.2864317253643172,0.3049934050972216,0.050528953726574,0.4026932269864116,0.3127786905692038,-0.1471341684928455,0.1836351315188606,0.2005006691152437,0.2054727836150815,0.2040793756358223,14.149017333984377,24.932525634765625,37.7283821105957,32.24254608154297,0.2204274088144302,0.1216215118765831,1
UL10,Upper Loney,2016-07-03,39.42324197,-120.643852,11.08298475,,2.851047854,13.70359428,0.0203874264705882,0.0489704411764705,0.0354784558823529,0.4019394117647059,0.1689497058823529,0.0791063970588235,0.0284504605263157,0.0545153947368421,0.0621806578947368,0.2980908552631579,0.2394130921052631,0.1251390131578947,1835.3719482421875,38,4.780191216315749,1397.8333333333333,7.896774193548388,0.8377823198069285,0.4081172659983937,0.6266841794123255,0.5863889016786804,-0.3476616484441102,0.7605210062311909,0.6548122423019042,0.1091671297395613,0.4045664498702969,0.4113414086602248,-0.0397168812063027,0.5366569822391145,5.638486862182617,8.885416030883789,70.73455810546875,65.34800720214844,0.7452654242515564,0.783950686454773,5
UL14,Upper Loney,2016-07-03,39.42267443,-120.644653,10.60545343,,3.97630805,11.78772628,0.0239569444444444,0.0535125694444444,0.0420687499999999,0.3667047222222222,0.1797085416666666,0.0900906249999999,0.0289931874999999,0.0556173124999999,0.0682707499999999,0.27459225,0.2658355624999999,0.1439514375,1833.3255615234373,40,1.5978267433090794,1399.5,7.90241935483871,0.7941708410220413,0.3422248194062517,0.5638233286880732,0.5358364578387017,-0.2757570737491866,0.7059878125635742,0.6017607615869897,0.0162032510123636,0.3516601159466891,0.3671797789201804,0.0478614863686098,0.4599660953712418,6.723210334777832,8.013049125671387,71.37355041503906,70.40999603271484,0.7136502265930176,0.7556115984916687,5
UL16,Upper Loney,2016-07-03,39.42226906,-120.644583,10.23135322,,1.883207478,4.588603062,0.0238657142857142,0.053825,0.0404678571428571,0.3840764285714286,0.1872377142857142,0.0901823571428571,0.0263771052631578,0.0520150657894736,0.0585890131578947,0.2614174342105262,0.2458278289473684,0.13121,1833.1309814453125,34,1.0228813954772114,1398.6333333333334,7.90241935483871,0.8093586063712015,0.3445367434828825,0.5932916207665634,0.5574777380670942,-0.2835478951278943,0.7207005802810358,0.6338260454456305,0.0307338607089271,0.3583228966530857,0.3710246822513751,0.0280681917785179,0.4854964809478514,4.056569576263428,4.874137878417969,81.47428131103516,70.28500366210938,1.0761088132858276,0.95537531375885,5
UL3,Upper Loney,2016-07-03,39.42899305,-120.651146,16.06250207,,9.112858477,22.75993015,0.0238855882352941,0.0479553676470588,0.04091375,0.2944742647058823,0.1357127205882353,0.0668955882352941,0.0182693965517241,0.0369646551724137,0.0392130172413793,0.242420948275862,0.1505026724137931,0.0756211206896552,1879.40576171875,2,0.9834635855051396,1409.1,8.102284946236558,0.7560213948856868,0.3690524110326169,0.4658247853443347,0.4552863643761173,-0.2863379766582973,0.6981387735873312,0.7215320448344237,0.233934207622171,0.3789273850417295,0.3899675679395749,-0.1575792723423884,0.6288800434070975,5.475578308105469,5.8146185874938965,72.65156555175781,72.84635162353516,0.8625686764717102,0.9239813685417176,11
UL7,Upper Loney,2016-07-03,39.42823706,-120.65126,10.28391668,,7.287954636,13.76665624,0.0253294999999999,0.0490926428571428,0.0438927857142857,0.2919537857142857,0.1685180714285714,0.0884812857142857,0.0286378448275862,0.0518013793103447,0.0684834482758621,0.2425868965517241,0.2398681896551724,0.1319496551724138,1878.7613525390625,2,0.3096558873587646,1409.8666666666666,8.099731182795699,0.7386140610125541,0.2680635360684367,0.4542112885130928,0.4451672265210669,-0.1979867627113112,0.6426560458198037,0.559691565495774,0.0056351502435727,0.3025352652967332,0.3219883134419224,0.0640586778155152,0.4312102303715007,6.6245951652526855,7.281582832336426,74.55487823486328,74.63371276855469,0.9520825743675232,0.9158440828323364,11
UL8,Upper Loney,2016-07-03,39.42290416,-120.644794,8.827234604,,3.36411986,9.018411293,0.0250230714285714,0.0529489285714285,0.0455537857142857,0.3541438571428572,0.1770972857142857,0.0865727857142857,0.0320113125,0.0574529374999999,0.0730798124999999,0.281933375,0.25038125,0.1357234375,1834.8062744140625,41,6.9776995234120935,1399.3333333333333,7.90241935483871,0.7720587722826914,0.3332696908156856,0.5358234770714522,0.5144896297303688,-0.2600717445188698,0.6954984833880704,0.588298040336882,0.059273451297717,0.3527151520977931,0.3664041073635488,0.0149298543353271,0.473867117241614,8.068475723266602,9.737786293029783,69.29373168945312,68.40974426269531,0.5439739227294922,0.6184653043746948,5
KP 2,Tahoe Keys,2021-10-18,38.93993899,-120.003419,1.843352681,0.149551431,1.632501839,0.630420667,0.0732222058823529,0.0980595588235294,0.1132994117647058,0.2120632352941176,0.2687601470588235,0.2092048529411765,0.067048375,0.09133775,0.1131809999999999,0.2011425,0.276719375,0.214084,1899.9593505859373,104,0.1107515894669335,690.3,8.080376344086021,0.30354997545725,-0.1179162949340271,0.1838912760224498,0.179491688680163,0.1450136251070418,0.1538939742653708,0.2798438551365075,-0.1581563187061114,0.1596553130339252,0.162026823492138,0.1849431974669166,0.1214431322943564,6.475610733032227,5.162593364715576,75.24529266357422,78.78218841552734,1.173144817352295,1.0555208921432495,18
KP 3,Tahoe Keys,2021-10-18,38.93986196,-120.003591,1.548009931,0.126082181,0.536393462,0.455245219,0.0820966176470588,0.1124501470588235,0.1313151470588235,0.2318664705882352,0.286044705882353,0.2292847058823529,0.068489375,0.0970605,0.120144,0.2137925,0.282592,0.220418625,1899.966064453125,108,0.1678656036533332,690.6,8.086155913978494,0.2768623703502744,-0.1046091255711575,0.179040206924958,0.1747337781650818,0.1413831822909168,0.1413890787875625,0.280438047353314,-0.1386012254613107,0.1647596944006184,0.1684453792345099,0.1758408494084917,0.1310056978526814,6.337352275848389,5.064681053161621,75.77130126953125,79.6357421875,1.1771360635757446,1.043224573135376,18
KP 4,Tahoe Keys,2021-10-18,38.94011501,-120.003263,2.797583351,0.184643538,5.953792509,0.997550087,0.0718876470588235,0.0990479411764705,0.1160364705882353,0.2189722058823529,0.2785242647058823,0.2161429411764706,0.0642894736842105,0.0902248684210526,0.1124911842105263,0.2104635526315789,0.2804655263157894,0.2126722368421053,1899.892333984375,202,0.0840522063475793,690.2666666666667,8.0875,0.3072628935422656,-0.1197034800128643,0.1870152908578139,0.1849125731169753,0.1512952545238432,0.155356892539055,0.3033625373606207,-0.1425908072797523,0.1745467560450577,0.1785742836787084,0.1770285465201748,0.1468328452677947,10.266985893249512,8.756119728088379,56.32623291015625,62.66387176513672,1.2974355220794678,0.8175514936447144,18
KP 5,Tahoe Keys,2021-10-18,38.94003798,-120.003439,1.542584482,0.12888333,0.390634369,0.337006825,0.0732222058823529,0.0980595588235294,0.1132994117647058,0.2120632352941176,0.2687601470588235,0.2092048529411765,0.067048375,0.09133775,0.1131809999999999,0.2011425,0.276719375,0.214084,1899.892333984375,202,0.0840522063475793,690.3,8.080376344086021,0.30354997545725,-0.1179162949340271,0.1838912760224498,0.179491688680163,0.1450136251070418,0.1538939742653708,0.2798438551365075,-0.1581563187061114,0.1596553130339252,0.162026823492138,0.1849431974669166,0.1214431322943564,6.475610733032227,8.756119728088379,75.24529266357422,62.66387176513672,1.173144817352295,0.8175514936447144,18
KP 6,Tahoe Keys,2021-10-18,38.939956,-120.003649,1.446266955,0.127085094,0.40812546,0.345499631,0.0820966176470588,0.1124501470588235,0.1313151470588235,0.2318664705882352,0.286044705882353,0.2292847058823529,0.068489375,0.0970605,0.120144,0.2137925,0.282592,0.220418625,1899.966064453125,108,0.1678656036533332,690.6,8.086155913978494,0.2768623703502744,-0.1046091255711575,0.179040206924958,0.1747337781650818,0.1413831822909168,0.1413890787875625,0.280438047353314,-0.1386012254613107,0.1647596944006184,0.1684453792345099,0.1758408494084917,0.1310056978526814,6.337352275848389,5.064681053161621,75.77130126953125,79.6357421875,1.1771360635757446,1.043224573135376,18
KP Tree 1,Tahoe Keys,2021-10-18,38.94005902,-120.002965,2.900234247,0.181240543,2.757762034,0.595391704,0.050625294117647,0.0734098529411764,0.0826773529411765,0.2167932352941176,0.2080919117647058,0.1427422058823529,0.041841875,0.059898375,0.070109125,0.198162875,0.1799015,0.1245838749999999,1899.88623046875,199,0.0672247023731198,690.0666666666667,8.077284946236558,0.4478432527990569,0.0204792367764437,0.2514985318028489,0.25163380178059,0.0418331169907239,0.33043153320756,0.4773280476531282,0.0483022897886108,0.2453130276416391,0.2500164329820689,0.0204195123469339,0.3561611792244406,6.660334587097168,5.454497814178467,74.58592987060547,76.41780090332031,1.149613380432129,1.0417193174362185,18
KP Tree 2,Tahoe Keys,2021-10-18,38.94047099,-120.002835,3.425951008,0.258366093,1.142751287,0.809486645,0.0664491176470588,0.0956104411764705,0.1107273529411764,0.2285599999999999,0.2422,0.1844597058823529,0.0602599999999999,0.087898947368421,0.1069607894736842,0.2224130263157894,0.2350977631578947,0.1778413157894736,1899.9161376953125,296,0.0472170626139166,689.7666666666667,8.087768817204301,0.3472945455743309,-0.0289744243351177,0.2112368908546565,0.2105941069752104,0.0893887563413987,0.2297110977097044,0.3505203853724032,-0.0277255468809767,0.2043796331123343,0.2088061522635736,0.095057666871667,0.233704553326709,11.411346435546877,9.325080871582031,50.30664443969727,60.15093994140625,1.328296422958374,0.6632654666900635,18
KP Tree 4,Tahoe Keys,2021-10-18,38.93969801,-120.004472,1.277676121,0.124969057,0.186571639,0.24686062,0.0943737499999999,0.1309728124999999,0.156516875,0.24242,0.3007578125,0.25024546875,0.078408625,0.1096568749999999,0.135467,0.2213219999999999,0.282227625,0.2217207499999999,1899.9296875,17,0.1460334340368124,691.5,8.084811827956988,0.2153301195834554,-0.107400948929592,0.1457251619945978,0.1433411967887067,0.1517261382146297,0.1014648594921086,0.2406324186003491,-0.1209525774147881,0.1484292505463878,0.1503083022774568,0.1644268862853656,0.1213539826719137,13.144733428955078,11.421308517456056,41.69159698486328,51.3336067199707,1.4002238512039185,0.585608959197998,18
UTM 1,Uppter Truckee Marsh,2021-10-18,38.938748,-120.001462,3.910807648,0.290483485,0.530563097,1.009188203,0.0385836538461538,0.0555913461538461,0.0618951923076923,0.1233682692307692,0.1434580769230769,0.111729423076923,0.0369716249999999,0.0519288749999999,0.059105,0.129104875,0.12811625,0.0915632499999999,1899.0709228515625,2,1.65178630120921,689.1666666666666,8.056989247311828,0.3318143600070587,-0.075291694324384,0.1274991992909887,0.13456082304111,0.1181615372251224,0.1908678775328602,0.371924560281441,0.0038434829176647,0.1450536888695391,0.1525694650923164,0.0598496593878676,0.2751633704337374,8.896381378173828,6.5085225105285645,63.5129508972168,74.19364166259766,1.1873905658721924,0.7013964653015137,18
UTM 2,Uppter Truckee Marsh,2021-10-18,38.93804904,-120.001171,6.66271906,0.494363707,1.381796199,1.582436341,0.0370190625,0.0571868749999999,0.0572590625,0.18763140625,0.148858125,0.094366875,0.0369262499999999,0.055927375,0.0605803749999999,0.2030028749999999,0.16742475,0.10251375,1899.1658935546875,2,0.1826077479028558,689.1333333333333,8.051612903225807,0.5323700200153257,0.1152287891571664,0.2600077605047893,0.2625332499597781,-0.0430238458739902,0.4365891599362743,0.5403321341549588,0.0960460899750658,0.2761114298083055,0.2797779416979092,-0.0254822125116936,0.4395634695519885,10.977224349975586,9.154458999633787,51.767539978027344,62.1458740234375,1.327257752418518,0.6177719831466675,18
UTM 3,Uppter Truckee Marsh,2021-10-18,38.93807703,-120.000708,6.522408788,0.483904951,1.877377115,1.450447002,0.05624328125,0.08532109375,0.09238859375,0.23118109375,0.24433984375,0.1768359374999999,0.0540659523809523,0.0754557142857142,0.0924009523809523,0.2105265476190476,0.2561503571428571,0.1813097619047619,1900.60302734375,2,2.230154038855812,687.9,8.050672043010755,0.4289416016449315,-0.0276722830947901,0.2544432730015747,0.2527882620740579,0.078993575791986,0.2817526948176443,0.3899467537219146,-0.0977631613183995,0.21723246727726,0.22067794770654,0.136931676092457,0.2309788776266569,10.229476928710938,7.702158451080322,60.40039443969727,72.27281951904297,1.0874677896499634,0.5127159953117371,18
UTM 4,Uppter Truckee Marsh,2021-10-18,38.93809002,-120.000014,9.858542159,0.775125343,1.766600204,4.265062879,0.0283548437499999,0.0457314062499999,0.0433268749999999,0.1607742187499999,0.10932515625,0.06638390625,0.0288701249999999,0.0460012499999999,0.049112875,0.17898025,0.1356801249999999,0.075649,1899.2125244140625,2,0.9474447138785848,686.9,8.053897849462365,0.5754371110517383,0.1904819753840599,0.2430466388619955,0.2502069904290643,-0.1067262991342685,0.5008362167471474,0.569361198414025,0.137609080901909,0.2582613046914093,0.2675496523882161,-0.0587234535664838,0.4929389126251589,12.941558837890623,10.93137264251709,53.46038818359375,60.07786560058594,1.0686354637145996,0.539837121963501,18
UTM 5,Uppter Truckee Marsh,2021-10-18,38.93842597,-119.999274,10.64810311,0.78676679,0.705474009,8.10553011,0.0340194999999999,0.0584138333333333,0.0491738333333333,0.2407333333333333,0.1443898333333333,0.0793101666666666,0.0336276249999999,0.056144625,0.0525324999999999,0.2470303749999999,0.13841225,0.0684041249999999,1899.253662109375,3,0.3098080580205749,683.9,8.063037634408602,0.6607615196358835,0.2501628266974331,0.3739555678353903,0.3637633156470074,-0.1733638824740675,0.5881227942173946,0.6492722938381468,0.2818010203204691,0.3711739975365799,0.3648828899165685,-0.1902305489100731,0.6116997822091463,14.449090957641602,14.21192455291748,50.23442840576172,48.7126350402832,1.081897497177124,0.6230936646461487,18
UTM 6,Uppter Truckee Marsh,2021-10-18,38.938718,-119.999877,7.577850401,0.502992222,1.4459302,4.523762536,0.0283409615384615,0.0538017307692307,0.043721923076923,0.2472155769230769,0.1296805769230769,0.0730496153846154,0.0295058333333333,0.0530427777777777,0.0532826388888889,0.2304498611111111,0.1306126388888888,0.0657981944444444,1899.2755126953125,2,0.0593889628726473,684.3666666666667,8.056586021505376,0.6994411302982732,0.3118498260079801,0.3922421702025289,0.3859223778986718,-0.2275353199516659,0.6272657073766073,0.6244163859347175,0.276509530129056,0.3333088064530222,0.3390835946363502,-0.1713647630101069,0.5934890293279219,14.62818717956543,15.05730152130127,51.23047637939453,48.90694046020508,0.9862786531448364,0.6361926794052124,18
UTM 7,Uppter Truckee Marsh,2021-10-18,38.936993,-120.001067,8.124580409,0.531424418,3.060940947,2.6772542,0.04945765625,0.0743296875,0.07817625,0.20727328125,0.20646890625,0.143798125,0.0449294736842105,0.0634803947368421,0.0744919736842105,0.1948305263157895,0.2098006578947368,0.145841447368421,1899.171630859375,2,1.1200987725072935,689.3,8.028091397849463,0.4522586906507663,0.0019441454710246,0.2472368498145831,0.2465410432759743,0.0515616021325286,0.3188546699699284,0.4468195291205858,-0.0369969793805078,0.2305669623940385,0.2346321977419983,0.0849774028321782,0.2957764296475936,12.333318710327148,10.154621124267578,44.21489715576172,57.89459991455078,1.380122184753418,0.5071782469749451,18
UTM10,Uppter Truckee Marsh,2022-07-15,38.93731906,-120.001272,4.776407617,0.382522752,2.856878218,1.385058897,0.035786447368421,0.0528132894736842,0.0570178947368421,0.1628103947368421,0.1538511842105263,0.1004447368421052,0.03272875,0.0482662499999999,0.05389375,0.1700875,0.1571699999999999,0.0937799999999999,1899.2830810546875,2,0.2196893820122797,690.1666666666666,8.071370967741936,0.4812506172580872,0.0282926983314412,0.2138917095125084,0.2204536169536046,0.029971326577207,0.3627944436762976,0.5187655216675502,0.0394719754321903,0.2327628300634773,0.2407391420703229,0.019927273605876,0.4084101764078512,12.429259300231934,10.19234848022461,43.92853546142578,57.777225494384766,1.391257643699646,0.507323682308197,18
